user_id,username,alpha_badge,review_count,account_level,badges
chaerani_basori,Chaerani Basori,no badge,8,2,no badge
ekkyirdiansyah,ekkyirdiansyah,no badge,3,1,no badge
ElliSoetomo,Elli Soetomo,no badge,14,3,no badge
KieRizkyDMumpuni,Rizky Dwi Mumpuni,no badge,28,5,no badge
yohanespratama,yohanes pratama,no badge,2,1,no badge
Feliciafangdinata,Feliciafangdinata,no badge,2,1,no badge
kumisbuncit,Kumis Buncit,no badge,4,1,no badge
VickiRiana,Teloer .,no badge,28,4,no badge
Lydiasofian,Lydia Sofian | #eatnbite,no badge,3,1,no badge
cathy_sie,Cathy sie,no badge,1,1,no badge
moixmanda,Amanda Moixmanda,no badge,1,1,no badge
Fradika,Fradika Fradika,no badge,1,1,no badge
priyanti,Priyanti Sari,no badge,38,5,no badge
priskila,Picky Eater,no badge,6,2,no badge
juristhegreat,Juris Bramantyo,no badge,5,2,no badge
uknowmj,uknowmj,no badge,3,1,no badge
rayafr,Fitri Rosdiani,no badge,3,2,no badge
firmansyah_6493,PemakanSegala,no badge,32,5,"Kopi,"
richababypink,richababypink,no badge,15,3,no badge
agatha_tetavania_octavianti,Agatha Tetavania,no badge,5,2,no badge
sasaimoet,nur annisa hamid,no badge,3,1,no badge
Lis,Lis indri,no badge,4,2,no badge
erika_rahmasari,Erika Rahmasari,no badge,1,1,no badge
kania_naila,kania naila,no badge,2,1,no badge
stefaniangela95_gmail_com,Stefani Angela,no badge,42,6,no badge
an_nur_khairisa,Icha Khairisa,no badge,4,1,no badge
hendrie_priyadi,Hendrie Priyadi,no badge,3,1,no badge
terehutap,Theresiana Hutapea,no badge,4,1,no badge
putricimpuk,putricimpuk,no badge,3,1,no badge
filipusverdi,Verdi Danutirto,no badge,3,2,no badge
ayi_rully,Rully Ayi,no badge,2,1,no badge
nadialupita,Nadia Lupita,no badge,2,1,no badge
adyt_setyana,Adyt Setyana,no badge,2,1,no badge
grace_arthad,Grace Arthad,no badge,10,2,no badge
Retnoningsih,Retno Ningsih,no badge,8,2,no badge
vinsensia_ariesta,Vinsensia Ariesta,no badge,3,1,no badge
ekhaadrian86,Eka Adrian,no badge,1,1,no badge
salsaseles,salsaseles,no badge,10,2,no badge
verenleecious,verenleecious,no badge,1,1,no badge
johanneszi,johannes siburian,no badge,4,1,no badge
lydiatamarina,lydiatamarina,no badge,2,1,no badge
Andory,Andry Ho,no badge,5,2,no badge
catursilo,catur susilowati,no badge,8,2,no badge
sheylazhari,Wan Sheyla,no badge,3,1,no badge
tyo_wicaksono,tyo_wicaksono,no badge,3,1,no badge
shinta_riska,Shinta Riska,no badge,5,2,no badge
rafatheresa,Rafaela Theresa,no badge,7,2,no badge
agnia_ganesja,Agnia Ganesja,no badge,5,1,no badge
yoliechan,@yoliechan_lie,no badge,1113,16,"Steak,Ramen,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
meisya_violeta,Meisya Violeta | @HappyBuncit,no badge,12,3,no badge
marshalivia,marshalivia,no badge,18,4,no badge
abidah_s,Abidah S,no badge,2,1,no badge
utami_ningrum,Utami Ningrum,no badge,4,2,no badge
elvita_hanandira,elvita hanandira,no badge,5,2,no badge
diviani_murti,Diviani Murti,no badge,8,2,no badge
m_aldhiansyah_rifqi_fauzi,M Aldhiansyah Rifqi Fauzi,no badge,38,6,no badge
divisikonsumsi,IG: divisikonsumsi,no badge,5,2,no badge
ExpelliarFood,Tristo,no badge,325,12,"Steak,Seafood,Kopi,Bakmi,Burger,Dessert,"
nadia,Nadia,no badge,9,2,no badge
mesut,Eunike Meysuto,no badge,4,1,no badge
biasyukikiyo_gmail_com,biasyukikiyo_gmail_com,no badge,1,1,no badge
Uoeve,Uoeve Vee,no badge,1,1,no badge
erma_septya_rahmawati,Erma Rahmawati,no badge,2,1,no badge
joejoejoe,joendy joendy,no badge,5,2,no badge
fannyb,fannyb,no badge,1,1,no badge
gusty_tian_prayoga,Gusty tian prayoga,no badge,1,1,no badge
JustcallmeMey,JustcallmeMey,no badge,1,1,no badge
fahri_haikal,fahri haikal,no badge,1,1,no badge
iis_dayanti,Iis Dayanti,no badge,3,1,no badge
debbyd,debbyd,no badge,1,1,no badge
hanny_imania,Hanny Imania,no badge,1,1,no badge
bionda_helena,BIONDA HELENA,no badge,1,1,no badge
mssukamakan,micin s,no badge,3,1,no badge
matiusmico,Matius Mico,no badge,6,2,no badge
nadira_ndr,nadira ndr,no badge,6,2,no badge
popo_boim,Popo Boim,no badge,8,2,no badge
nik668,Miko,no badge,3,1,no badge
venaad,Bakarlotta,no badge,7,2,no badge
annisa_fikriya_sari,Annisa Sari,no badge,1,1,no badge
dianda_randina,Dianda Randina,no badge,1,1,no badge
arief_laksono,Arief Laksono,no badge,1,1,no badge
kartika_ahirunisa,kartika ahirunisa,no badge,1,1,no badge
nputra,Nafinia Putra,no badge,5,2,no badge
segaris_pixie,ade kurniawan,no badge,1,1,no badge
maliamal,Azizah R,no badge,1,1,no badge
Na155,Na155,no badge,1,1,no badge
carijajan,Daniel Wu,no badge,5,2,no badge
yeyenfp,Yeyen Permata Indah,no badge,2,1,no badge
mammulutapitakutndud,IG : @eatolivetoeat,no badge,15,3,no badge
Ananda.Rasulia,Ananda Rasulia,no badge,22,4,no badge
yanni_karina,Yanni Karina,no badge,82,8,"Pasta,Dessert,"
fooddump,fooddump,no badge,1,1,no badge
dkytan,Dicky Sanjaya,no badge,3,1,no badge
arinikumara,Arini Kumara,no badge,10,3,no badge
michael_benjamin,Michael Benjamin,no badge,9,2,no badge
faith_tay,Faith Tay,no badge,1,1,no badge
friska_ruslim,Friska Ruslim,no badge,1,1,no badge
eanindya,Easther Anindya,no badge,4,1,no badge
safira_nabila,Safira Nabila Fitri,no badge,3,1,no badge
tyara.foodjournal,Tyara,no badge,12,3,no badge
dheasuryawan,Dhea Maria Suryawan,no badge,4,1,no badge
Yaya,Ria Putri,no badge,1,1,no badge
rachma_azma,Rachma Azma,no badge,4,1,no badge
jajan.dooloo,jajan dooloo,no badge,1,1,no badge
dalaura_laseta,Dalaura Laseta,no badge,4,1,no badge
BossKuliner,Boss Kuliner,no badge,6,2,no badge
frans,Frans,no badge,2,1,no badge
indindry,indindry,no badge,3,1,no badge
anastasiaaskr,Anastasia Sekar,no badge,3,1,no badge
bill_hezekiah,Bill Hezekiah,no badge,1,1,no badge
lia_duanti,Lia Duanti,no badge,1,1,no badge
puji_astuti_rahmah,Puji Astuti Rahmah,no badge,1,1,no badge
samefoodies,Samefoodies,no badge,4,2,no badge
reza_fahrian,Reza Fahrian,no badge,2,1,no badge
ericsammalay_gmail_com,ERIC SHS,no badge,3,1,no badge
faurien,faurien,no badge,1,1,no badge
gayatri_saqifah_mandira,Gayatri Saqifah Mandira,no badge,3,1,no badge
rida_niela,Rida Niela,no badge,3,1,no badge
abyan_abon,Abyan Abon,no badge,1,1,no badge
FoodieBastard,FoodieBastard,no badge,3,1,no badge
ragil_utomo,ragil utomo,no badge,1,1,no badge
fitri_rosmawati,Fitri Rosmawati,no badge,1,1,no badge
DCWidagdo,DCWidagdo,no badge,1,0,no badge
elisa_d_riana,Elisa Riana,no badge,1,0,no badge
arie_hamijaya,arie hamijaya,no badge,1,1,no badge
barra_puspita,Barra Puspita,no badge,1,1,no badge
SarahNbl,Sarah Anggraeny,no badge,7,3,no badge
denny_prawira,Khruang D,no badge,1,1,no badge
anisa_ayudya,Anisa Ayudya,no badge,7,2,no badge
rahma_fitriani_masayu,Rahma Masayu,no badge,2,1,no badge
JessicaGresiani,Jessica Gresiani,no badge,2,1,no badge
Mishella,Mishella,no badge,19,4,no badge
foodselfie,Brian Ardianto,no badge,6,2,no badge
indah_kartika_putri,Indah Putri,no badge,1,1,no badge
amelia_168,amelia 168,no badge,1,1,no badge
laviola_yulinda,Laviola,no badge,10,2,no badge
nuguseyo,nuguseyo,no badge,3,1,no badge
nazla_ziana,nazla_ziana,no badge,10,2,no badge
TemenBuncit,Temen Buncit,no badge,3,1,no badge
inesaurus,Vanesya Yustriandita,no badge,3,1,no badge
mhdluqman,Mhd Luqman,no badge,8,2,no badge
catharina_candra,catharina candra,no badge,2,1,no badge
stan_ley,stan ley,no badge,1,1,no badge
rimaoctaria,rimaoctaria,no badge,10,2,no badge
imas_mulyati,imas mulyati,no badge,1,1,no badge
v_meilita_parcalata,vella Parcalata,no badge,5,1,no badge
mega_mardita,Mega Mardita,no badge,7,2,no badge
rifqi_pramesworo,mrgatotMAKAN,no badge,7,2,no badge
Ayanaon,Aya Naon,no badge,1,1,no badge
tooyul,Yuliana Marbun,no badge,8,2,no badge
maura,maura,no badge,2,1,no badge
rati_sanjaya,Rati Sanjaya,no badge,38,5,no badge
liadewi,lia dewi,no badge,6,2,no badge
arfan_ecp_gmail_com,arfan_ecp_gmail_com,no badge,1,1,no badge
NiaChairunnisa,Nia Chairunnisa,no badge,1,1,no badge
dyahrachma,Dyah Arumawar Rachma,no badge,7,2,no badge
ayuniken,ayu niken,no badge,2,1,no badge
natasyanadya,natasyanadya,no badge,4,1,no badge
nikafitria,Nika Fitria,no badge,56,7,"Kopi,"
BagoesCJ,bagoes cahjadi,no badge,2,1,no badge
eatmewhileimhot,Rurie,no badge,239,11,"Kopi,Pizza,Burger,Dessert,Bubble Tea,"
ardika_rizki_maqbullah,Explorewith_ardi,no badge,5,1,no badge
tebetory,Tebetory,no badge,7,2,no badge
almarizkis,almarizkis,no badge,1,1,no badge
saf_saf,Saf Saf,no badge,1,1,no badge
Fuji_fyu,Fuji Fufyu,Alfa 2021,279,12,"Ramen,Bakmi,Sushi,Dessert,Bubble Tea,"
kayla_milka,Kayla Milka,no badge,10,2,no badge
ChachaAfrilia,Chacha Afrilia,no badge,25,5,no badge
eggressive,eggressive,no badge,4,2,no badge
elsa_juwita,elsa,no badge,5,1,no badge
dessy_yoong,dessy yoong,no badge,6,2,no badge
ria_asrianti,Ria Asrianti,no badge,1,1,no badge
exyn,exyn,no badge,2,1,no badge
andhika_aradianto,Andhika Aradianto,no badge,8,2,no badge
dachiananda,Dachi Ananda,no badge,10,3,no badge
yasfoodplease,Yasfoodplease,no badge,2,1,no badge
ria_rizkya_yuliaztri,Ria Rizkya Yuliaztri,no badge,2,1,no badge
alisha_putri,Alisha Putri,no badge,2,1,no badge
melina_purwanti,Melina Purwanti,no badge,5,2,no badge
Foodfwend,Food Fwend,no badge,8,2,no badge
S.SunnaFiyah,S. Sunna Fiyah,no badge,10,2,no badge
Sandwidj88,Sandra @sandwidj88,no badge,1,1,no badge
Polarbear,Polarbear,no badge,2,1,no badge
lola_ren,Lola Ren,no badge,2,1,no badge
IyasCoveRy,IyasCoveRy,no badge,1,1,no badge
buditama_setiawan,Buditama Setiawan,no badge,1,1,no badge
christy_monica,Christy Monica,no badge,11,3,no badge
nadirasekar,Nadira Sekar,no badge,54,7,no badge
jerry_jr,jerry_jr,no badge,1,1,no badge
alexander_tommy_andrea_gunawan,Alexander Tommy Gunawan,no badge,1,1,no badge
beatrice_janice,Beatrice Janice,no badge,1,1,no badge
aldo_septiano_tampubolon,Aldo Septiano Tampubolon,no badge,1,1,no badge
ayunisa_fitriani_jilan,Ayunisa Fitriani Jilan,no badge,69,7,no badge
travelonyet,helothere,no badge,20,4,no badge
riza_firli,Riza Firli,no badge,5,2,no badge
deva,Makan Yuk,no badge,3,1,no badge
Aurora.a,Aurora.a,no badge,2,1,no badge
sarah_fridaningrum,Sarah Fridaningrum,no badge,1,1,no badge
hafidz_maulaana,Hafidz Maulaana,no badge,1,0,no badge
ririn_fitriana,R FA,no badge,3,1,no badge
farida_dai,Farida Dai,no badge,2,1,no badge
qeqee_kusumawardani,Qeqee Kusumawardani,no badge,7,2,no badge
minato,minato,no badge,1,1,no badge
mhntrrswr,mahanti,no badge,2,1,no badge
bayu_adi,Bayu Adi,no badge,3,1,no badge
kulineraladewis,dewi santi ang @kulineraladewis,no badge,2,1,no badge
Mutia,Mutia,no badge,1,1,no badge
muhammad_furqon,Muhammad Furqon,no badge,7,2,no badge
tantisukowati,Tanti Sukowati,no badge,10,3,no badge
deni_a,p0land rallos,no badge,5,1,no badge
balqis_ayuu,balqis ayuu,no badge,2,1,no badge
yunimaysaroh,Yuni Maysaroh,no badge,1,1,no badge
apriliana_nenny_gmail_com,Liana,no badge,1,1,no badge
novi_marnata,Novi Marnata,no badge,4,1,no badge
irene_nathania,Irene Nathania,no badge,1,1,no badge
Yumlings.id,yum lings,no badge,29,5,no badge
yuli_alamsyah,Yuli Alamsyah,no badge,2,1,no badge
philip_napitupulu,josmar philip napitupulu,no badge,10,3,no badge
amanda_seruni_vinaya,Amanda Vinaya,no badge,1,1,no badge
thiena_dhiena_chan,Thiena Chan,no badge,1,1,no badge
firout,firout,no badge,14,3,no badge
etrynmel,Etryna Melati,no badge,2,1,no badge
andymelano,Andy Melano,no badge,3,1,no badge
david_febryanto,David Febryanto,no badge,8,3,no badge
seniseries,Seni Sen,no badge,3,1,no badge
wandadr,wandadr,no badge,1,1,no badge
PintaOppa,Pinta Oppa,no badge,1,1,no badge
julio_mesak_nangkoda,Julio Nangkoda,no badge,1,1,no badge
Joedirtisback,Darma Ananda Putra,no badge,7,2,no badge
xzizizizix,zizi,no badge,258,12,"BBQ,Kopi,Bakmi,Pizza,Pasta,Dessert,"
nindy_sabrina_haq,Nindy Sabrina Haq,no badge,1,1,no badge
daan_yahya,Daan Yahya,no badge,3,1,no badge
atok_abe,Atok Abe,no badge,1,1,no badge
MeshaNoviar,Mesha Noviar,no badge,4,2,no badge
agnessukamakan,agnessukamakan,no badge,1,1,no badge
agung_prastiyo,Agung Prastiyo,no badge,1,0,no badge
dinisamaholil,dinisamaholil,no badge,1,0,no badge
holilurahman,holilurahman,no badge,1,1,no badge
virza_hapsara,Nicholas,no badge,1,1,no badge
deborahyudha,Deborah Yudha,no badge,3,1,no badge
ramamor21,Rachmat Kartono,no badge,512,13,"Steak,Kopi,Bakmi,Pizza,Burger,Dessert,"
madamedin,madamedin,no badge,1,1,no badge
arsenius_sofian,Arsenius Sofian,no badge,3,1,no badge
rezan_kaunang,Rezan Kaunang,no badge,1,0,no badge
eatwithdev,eatwith dev,no badge,7,2,no badge
danieljahja23,Daniel Jahja,no badge,1,1,no badge
rizkaardina,Ardina Rizka,no badge,3,1,no badge
agnes_lievia,Agnes Lievia,no badge,1,1,no badge
tama_leksono,Tama Leksono,no badge,3,1,no badge
safira_nuraini,safira nuraini,no badge,2,1,no badge
khydayme,Rizqi Ramadhan,no badge,3,1,no badge
enna_shania,Enna Shania,no badge,1,1,no badge
jajanan_receh,Jajanan Receh,no badge,1,1,no badge
guntur_kasauti_posumah,Guntur Kasauti,no badge,1,1,no badge
rayafa_speed,Rayafa Speed,no badge,1,1,no badge
akbar_bintang,Makan Terus,no badge,41,6,"Kopi,"
riri_hendrayani_surya,Riri Hendrayani Surya,no badge,1,1,no badge
pandamakanmakan,Gregorius Gerry,no badge,4,1,no badge
Akiradna,Akiradna @eat.tadakimasu,no badge,8,2,no badge
ilonna_claudya,Ilonna Claudya,no badge,5,2,no badge
cacafoodjournal,cacafoodjournal,no badge,1,1,no badge
cathy_wisata,Cathy Wisata,no badge,1,1,no badge
indah_larry,indah larry,no badge,3,1,no badge
rizal_fadillah,Rizal Fadillah,no badge,1,1,no badge
dian_ridha_saptorini,Dian Ridha Saptorini,no badge,1,1,no badge
nutria_devi,Santap Bertiga,no badge,7,2,no badge
canisarachman,canisa rachman,no badge,16,3,no badge
kemal_fahmi,Kemal Fahmi,no badge,15,4,no badge
tami_prasetyo,Tami Prasetyo,no badge,21,4,no badge
faya,Farah Yasmin,no badge,8,2,no badge
annisa_firli,annisa firli,no badge,11,3,no badge
Atika,Atika Sumarsono,no badge,1,1,no badge
ReyGK,ReyGK,no badge,1,1,no badge
bobylieciouslie,Boby Prayogo,no badge,5,2,no badge
kristinaritonang,Kristin Aritonang,no badge,3,1,no badge
amaliastory,Amalia Aisyah,no badge,5,1,no badge
titalikha,IG: @titalikha,no badge,2,1,no badge
tantyyoo,Tanty Tanty,no badge,4,1,no badge
jesceline_diana,Music Culinary,no badge,1,1,no badge
doyanbgtkuliner,doyanbgtkuliner,no badge,3,1,no badge
felicia_febe,Felicia Febe,no badge,7,2,no badge
febe_ivana_jong_felicia,Ivana Felicia,no badge,1,1,no badge
lisa_diyah_ningrum,Lisa Zhang,no badge,1,1,no badge
aini_kartikawinata,Aini Kartikawinata,no badge,1,0,no badge
andreandreas,andreandreas,no badge,1,1,no badge
vebypuspita,Veby Puspita,no badge,2,1,no badge
foodjktexplorse,christine nathalia,no badge,4,1,no badge
ingridarv,Ingrid A,no badge,2,1,no badge
butet_tet,Butet Tet,no badge,1,1,no badge
charlie_brown_eye,Charlie Eye,no badge,2,1,no badge
eko_suwasono,Eko Suwasono,no badge,1,1,no badge
VerFaradilla,Veronica Faradilla,no badge,3,1,no badge
FoodTravelBloggerrr,Julio Andre,no badge,2,1,no badge
darayang_eriadewi_zurichka,Darayang Eriadewi Zurichka,no badge,1,1,no badge
mamindut,Mami Ndut,no badge,2,1,no badge
ToryCheeseCracker,Tory Cheese Cracker,no badge,4,1,no badge
Salsashyne,Nadia Salsabila,no badge,2,1,no badge
valentinobrian,Valentino Brian,no badge,1,1,no badge
p_rustriono_gunadi,P Gunadi,no badge,1,0,no badge
tamagosuzhi,tamagosuzhi,no badge,5,2,no badge
nalurirh,Naluri Ragita,no badge,28,4,no badge
farah_rusyda_santoso,Farah Rusyda Santoso,no badge,58,6,no badge
rika_raya,Rika Raya,no badge,1,0,no badge
putrifaazas,Putri Faaza S,no badge,2,1,no badge
sherli,Mickey Mouse,no badge,55,7,no badge
inkatania,inkatania,no badge,1,1,no badge
IneAmelia,Ine Amelia,no badge,2,1,no badge
amandamachii,Amanda Natasya Putri Archibald,no badge,17,4,no badge
lenileni,leni leni,no badge,8,2,no badge
Makan.Berdua,Makan.Berdua,no badge,6,2,no badge
auliaasn,auliaasn,no badge,1,1,no badge
meyrani,Meyrani Putri,no badge,36,6,no badge
sliander,sliander,no badge,1,1,no badge
siska_ika,siska_ika,no badge,1,1,no badge
albertusagastya,Albertus Agastya,no badge,6,2,no badge
chinka_sulis_tinaki,Chinka Sulis Tinaki,no badge,1,1,no badge
kurnia.yngsh,kurnia.yngsh,no badge,2,1,no badge
siti_zuhriyah,siti zuhriyah,no badge,1,1,no badge
anisa_yustika,Anisa Yustika,no badge,1,1,no badge
marshiela.giosisca,Marshiela Giosisca,no badge,3,1,no badge
dr_henni_s_mha,"Dr Henni S, MHA",no badge,1,0,no badge
viky_antono,Viky Antono,no badge,1,1,no badge
clara_angela_agnes_sipangkar,Enzi,no badge,1,1,no badge
Gemukinbadan,Gemuk.in.badan,no badge,5,2,no badge
finleysusanto,Finley Susanto,no badge,8,2,no badge
Kulinernyaberdua,Kulinernyaberdua,no badge,6,2,no badge
dhennis_octavianus,@mamangcarimakan,no badge,5,1,no badge
dela_andini,Fadela Andini,no badge,5,2,no badge
ameygiselle,Hungry Mommy,Alfa 2021,1300,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
rere_afrilla,Rere Afrilla,no badge,17,3,no badge
gabriel_arkaputra,NGEMIL TANPA HENTI,no badge,1,1,no badge
tomy_abimanyu,Jktcoffeearea,no badge,1,1,no badge
tania_widyastuti,tania tania,no badge,6,2,no badge
angelinalydia,Lydia Angelina Wijaya,no badge,10,3,no badge
heycaca,Caca,no badge,105,8,"Kopi,"
N1s,NISTEN,no badge,2,1,no badge
ameygiselle,Hungry Mommy,Alfa 2021,1301,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
velasss,Angel,no badge,1,1,no badge
dwisuhar,dwisuhar,no badge,2,1,no badge
raden_hezty_ramadhana_retta,Raden Hezty Ramadhana Retta,no badge,3,1,no badge
AF,AF,no badge,7,2,no badge
mutiara_yudiono,Mutiara Yudiono Yudiono,no badge,1,1,no badge
harish_alfarizi,harish alfarizi,no badge,1,1,no badge
Sufizachra,Sufizachra,no badge,1,1,no badge
anggi_krist,Anggi Anindita,no badge,9,3,no badge
kumat_official,Kuliner Nikmat,no badge,2,1,no badge
adam_taufik_hidayat,Adam Taufik Hidayat,no badge,1,0,no badge
ulfa_audina,Ulfa Audina,no badge,2,1,no badge
raisa_marsya_salamah,Raisa Salamah,no badge,1,1,no badge
muthiara_handini,Muthiara Handini,no badge,1,1,no badge
JessicaYieun,Jessica,no badge,2,1,no badge
mampirkulineran,Mampir Kulineran,no badge,1,1,no badge
dudi_rosidhy,Dudi Rosidhy,no badge,1,0,no badge
ZAZO,Makan Enak Ala Putri dan Tommy,no badge,6,2,no badge
irsan_permana,Irsan Permana,no badge,1,1,no badge
honey_fairy,An. Januari,no badge,1,1,no badge
galih_andaru,Galih Andaru,no badge,1,1,no badge
ronald_aristia,Ronald Aristia,no badge,1,1,no badge
elzha_xzyfanequo,Elzha Xzyfanequo,no badge,1,1,no badge
elmi_januardi,Elmi Januardi,no badge,1,1,no badge
putri_nurhayati,Putri Nurhayati,no badge,1,1,no badge
rama_dhanafas,Rans,no badge,2,1,no badge
eattreatsleep,Eattreatsleep,no badge,4,2,no badge
Ulpahsm,Siti Maria Ulpah,no badge,6,2,no badge
istiqa_amalia,Suci Amalia,no badge,3,1,no badge
sarahyy,Sarah Yuli,no badge,16,3,no badge
maria_anggiana,Maria Anggiana,no badge,1,1,no badge
reza_wildan,Reza Wildan,no badge,1,1,no badge
ivan_tan,Ivan Tan,no badge,1,1,no badge
adhefeb,Ade Febriansyah,no badge,9,2,no badge
maretha_primariayu,Maretha P,no badge,2,1,no badge
Albert_Huang,Albert Huang,no badge,1,1,no badge
ratihdanumarddin,Ratih Danumarddin,no badge,31,5,no badge
ndah_whindah,Ndah Whindah,no badge,1,1,no badge
elangputera,elangputera,no badge,3,1,no badge
feelin_good,Feelin good,no badge,1,1,no badge
zylvia_monica,Zylvia Monica,no badge,5,1,no badge
ribkamarch,Ribka Marchella,no badge,8,2,no badge
andina_nur_amalia,Andina Nur Amalia,no badge,1,1,no badge
satepadang2215,satepadang2215,no badge,1,1,no badge
kenny_sastro_murillo,Kenny Sastro,no badge,5,2,no badge
farachputri,Farach Putri | #TheLostFoodie,no badge,6,2,no badge
rava_adrian_panggabean,Rava Panggabean,no badge,1,1,no badge
nomznomz,nomznomz,no badge,1,1,no badge
ninagouw,Nina Gouw,no badge,9,2,no badge
kim_lynch,lina lala,no badge,1,1,no badge
prince_kira,Adam,no badge,1,1,no badge
kharisyah,kharisyah,no badge,3,1,no badge
vaniaesth,Vania Estherina,no badge,3,1,no badge
deachristella,deachristella,no badge,2,1,no badge
gabrielapriska,@egabrielapriska,Alfa 2021,545,14,"Steak,Ramen,Chinese Food,Dimsum,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
tikno,tikno sutikno,no badge,5,2,no badge
my_cartoon,my Cartoon,no badge,1,0,no badge
akun_google,Akun Google,no badge,1,0,no badge
teknisi_gila,teknisi gila,no badge,1,0,no badge
syamsiar_larasati,Syamsiar Larasati,no badge,7,2,no badge
bara_rusli,Bara Rusli,no badge,1,0,no badge
alfantaufiq,Muh Alfan Taufiqurrahman,no badge,4,1,no badge
rizki_ayu_marya,Rizki Ayu Marya,no badge,8,2,no badge
juliana_charmy,Juliana Charmy,no badge,1,1,no badge
cahyali,alexander,no badge,2,1,no badge
faizal_faizal,Faizal Faizal,no badge,1,0,no badge
dwi_adly,Dwi Adly,no badge,2,1,no badge
handayani_putri_madyajala,Handayani Madyajala,no badge,1,1,no badge
ngopi_disini_yuk,Ngopi Disini Yuk,no badge,2,1,no badge
kozynotes,kozynotes,no badge,6,2,no badge
rerezzy,Rere,no badge,5,1,no badge
Syaipul,Syaiful Hidayat,no badge,1,1,no badge
auliatiara560,Tiara Aulia,no badge,48,6,"Ramen,Bakmi,"
meity_evrita,Mei Evrita,no badge,1,1,no badge
shintadeviar,Shinta Devi || @jajandulu.ah,no badge,11,3,no badge
rintadita,rinta adita,no badge,6,2,no badge
anggun_nugroho,Anggun Nugroho,no badge,1,1,no badge
carolineadenan,carolineadenan,no badge,2,1,no badge
catur_guna_yuyun_ang,Catur Guna Yuyun Ang,no badge,1,1,no badge
adinda_w_sugestyara,Cha Cha,no badge,3,1,no badge
bayu_andri,Bayu Andri,no badge,1,1,no badge
hijriah_kamalia,Hijriah Kamalia,no badge,17,4,no badge
maya_asoka_begum,Maya Asoka Begum,no badge,1,1,no badge
lingga_faizal,Lingga Faizal,no badge,1,0,no badge
aditya_phoenix,Aditya Phoenix,no badge,2,1,no badge
beartha5,Bernadetha Desi Ardiyanti,no badge,9,2,no badge
violetta,violetta,no badge,4,2,no badge
arifrach,arifrach,no badge,1,1,no badge
affanpr,Affandy Prayogo,no badge,3,1,no badge
yuyun_fitriyani,Yuyun Fitriyani,no badge,1,1,no badge
budi_cahyono,Budi Cahyono,no badge,1,1,no badge
meylia_sari,Meylia Sari,no badge,1,1,no badge
fita_rosa_zahara,Fita Rosa Zahara,no badge,2,1,no badge
niwang,niwang,no badge,5,2,no badge
irfan_husein,Irfan Husein,no badge,1,1,no badge
