SMAN 2 SEI KANAN,69728737,Negeri,SMA,Pemerintah Daerah,-,-,SK BUPATI No.179 TAHUN 2012,2012-08-08,Tidak ada,BANK SUMUT,LANGGAPAYUNG,DANA BOS SMAN 2 SEI KANAN,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,DESA SAMPEAN,0 / 0,SAMPEAN,Sampean,Kec. Sungai Kanan,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,21465,1.7711000,99.7910000
SMAN 2 TORGAMBA,69761850,Negeri,SMA,Pemerintah Daerah,421.3/1425.Sekrt/2014,2014-06-09,421.3/1425.Sekrt/2014,2014-06-09,Tidak ada,BANK SUMUT,KOTA PINANG,DANA BOS SMA NEGERI 2 TORGAMBA,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,Telkom Speedy,JALAN LINTAS SUMATERA ASAM JAWA,0 / 0,ASAM JAWA,Asam Jawa,Kec. Torgamba,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,21464,1.8565000,100.1578000
SMAS ADVENT TELADAN,10261987,Swasta,SMA,Yayasan,420/1850/DPKPOR/2009,2009-11-09,503/182/BPPTPM-LS/P.I/2015,2015-05-12,Tidak ada,BANK BNI,Cikampak,SMA  ADVENT TELADAN,10000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,4400,Tidak Ada,KAMPUNG BARU III,0 / 0,Kampung Baru III,Pinang Dame,Kec. Torgamba,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,21572,1.7542000,100.2223000
SMAS WIDIYA DHARMA,10259155,Swasta,SMA,Yayasan,420/3573.TPK.II/2005,2005-06-17,503/181/BPPTPM-LS/P.I/2015,2015-05-12,Tidak ada,BRI,-,SMA WIDIYA DHARMA,47,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,15000,Telkomsel Flash,DIVISI A PT. ASAM JAWA,0 / 0,-,Pangarungan,Kec. Torgamba,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,21464,1.7377000,100.4058000
SMA NEGERI 2 KUALUH HILIR,69958320,Negeri,SMA,Pemerintah Daerah,425.11/1168.Disdik/2016,2016-07-20,421.5/1145/Disdik/2016,2016-07-16,Tidak ada,BANK SUMUT,Aek Kanopan,SMA NEGERI 2 KUALUH HILIR,2000,0,Bersedia Menerima,Sehari penuh (6 h/m),Proses Sertifikasi,PLN,1600,Telkomsel Flash,Jalan Sei Piandang Desa Kuala Bangka,/,SEI PIANDANG,Kuala Bangka,Kec. Kualuh Hilir,Kab. Labuhan Batu Utara,Prov. Sumatera Utara,21474,2.5057000,99.9430000
SMAS KESUMA BANGSA LONDUT,10262109,Swasta,SMA,Yayasan,-,-,-,-,Tidak ada,SUMUT,AEK KANOPAN,SMA SWASTA KESUMA BANGSA,0,0,Bersedia Menerima,Pagi,9001,PLN,0,Telkomsel Flash,DESA LONDUT,0 / 0,Perk. Londut,Kuala Beringin,Kec. Kualuh Hulu,Kab. Labuhan Batu Utara,Prov. Sumatera Utara,21457,2.5684000,99.7596000
SMAS ST YOSEPH AEK KANOPAN,10205368,Swasta,SMA,Yayasan,2053/105.7/MN/1998,1998-07-30,421.3/005.Disdik/2014,2014-10-28,Tidak ada,BANK SUMUT,AEK KANOPAN,SMA SWASTA ST YOSEP,1969,0,Bersedia Menerima,Siang,Belum Bersertifikat,PLN,11999,Telkomsel Flash,JL. SERMA MAULANA. S. AEKKANOPAN,1 / 0,-,Aek Kanopan,Kec. Kualuh Hulu,Kab. Labuhan Batu Utara,Prov. Sumatera Utara,21457,2.5708330,99.6270620
SMAS DI PANJAITAN TANJUNG LEIDONG,10205416,Swasta,SMA,Yayasan,32,2006-11-29,-,-,Tidak ada,BANK BNI,RANTAU PRAPAT/AEK KANOPAN,SMA SWASTA D.I.PANJAITAN,4181,0,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN & Diesel,2200,Telkomsel Flash,JL. MESJID NO. 22 TANJUNG LEIDONG,1 / 1,-,TANJUNG LEIDONG,Kec. Kualuh Leidong,Kab. Labuhan Batu Utara,Prov. Sumatera Utara,21475,2.7687000,99.9743000
SMAS TUNAS HARAPAN,69733966,Swasta,SMA,Yayasan,420/869.TPK.II/2004,2004-02-03,421.1/012.DISDIK/2012,-,Tidak ada,Bank BNI,Aek Kanopan,SMA S TUNAS HARAPAN,5000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,DESA SIMANGALAM,1 / 1,Dusun Barisan Rel,SIMANGALAM,Kec. Kualuh Selatan,Kab. Labuhan Batu Utara,Prov. Sumatera Utara,21457,2.4923000,99.7457000
SMA NEGERI 1 AMANDRAYA,10258257,Negeri,SMA,Pemerintah Daerah,-,1900-01-01,-,-,Tidak ada,BPDSU,TELUK DALAM,SMAN 1 AMANDRAYA,25000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,DESA TUINDRAO,0 / 0,IV (Lima),Tuindrao,Kec. Amandraya,Kab. Nias Selatan,Prov. Sumatera Utara,22866,.7536000,97.6650000
SMA Swasta Amal Mas II Sumatera Utara,69899811,Swasta,SMA,Yayasan,421 .3/1240-DM/disdik/2015,1900-01-01,421 .3/1240-DM/disdik/2015,2015-03-30,Tidak ada,Bank Sumut,Teluk Dalam,DANABOS SMASWASTA AMALMAS II SU,5000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,Desa Hilitotao,0 / 0,Desa Hilitotao,Hilitotao,Kec. Aramo,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.9192553,97.7569804
SMA NEGERI 1 FANAYAMA,10258248,Negeri,SMA,Pemerintah Pusat,-,1900-01-01,-,-,Tidak ada,Bank Sumut,Telukdalam,SMAN 1 Fanayama,8000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1800,Telkomsel Flash,DESA BAWOMATALUO,0 / 0,Desa Bawomataluo,Bawomataluo,Kec. Fanayama,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.6046000,97.7736000
SMA NEGERI 1 HIBALA,10260457,Negeri,SMA,Pemerintah Daerah,420/ 270 - DS/2007,1900-01-01,-,-,Tidak ada,BANK SUMUT,PULAU TELLO,SMA NEGERI 1 HIBALA,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2300,Tidak Ada,DESA EHO,0 / 0,Dusun Eho,Eho,Kec. Hibala,Kab. Nias Selatan,Prov. Sumatera Utara,22881,-.4024000,98.4521000
SMA NEGERI 2 HILIMEGAI,69946957,Negeri,SMA,Pemerintah Daerah,07_160 Tahun 2016,2016-06-20,07_160 Tahun 2016,2016-06-20,Tidak ada,BANK SUMUT,Telukdalam,SMA NEGERI 2 HILIMEGAI,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Lainnya,450,Tidak Ada,Desa Hilitoese,/,Dusun 3,Hilitoese,Kec. Hilimegai,Kab. Nias Selatan,Prov. Sumatera Utara,22867,.8504000,97.6636000
SMA NEGERI 1 HURUNA,10258274,Negeri,SMA,Pemerintah Daerah,AKTA NOTARIS NOMOR 12,2005-06-23,420/1622-DM/2005,2005-06-25,Tidak ada,BANK SUMUT,TELUK DALAM,SMA NEGERI 1 HURUNA,6000,200,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,JL. NIAS TENGAH KM. 86,0 / 0,Dusun 2,Hilifalawu,Kec. Huruna,Kab. Nias Selatan,Prov. Sumatera Utara,22867,1.0108000,97.5658000
SMA NEGERI 1 IDANOTAE,69947909,Negeri,SMA,Pemerintah Daerah,07_157 TAHUN 2016,2016-06-20,07_157 TAHUN 2016,2016-06-20,Tidak ada,BANK SUMUT,Kantor Cabang Pembantu Telukdalam,SMA NEGERI 1 IDANOTAE,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Tidak Ada,0,Telkomsel Flash,SIRAHIA,/,Dusun I,Sirahia,Kec. Idanotae,Kab. Nias Selatan,Prov. Sumatera Utara,22873,.6500800,97.8595556
SMA NEGERI 2 LAHUSA,10260454,Negeri,SMA,Pemerintah Daerah,-,1900-01-01,-,-,Tidak ada,BANK SUMUT,Teluk Dalam,SMA Negeri 2 Lahusa,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,DESA HILISIMAETANO BALAEKHA,1 / 1,Dusun Hilisimaetano,Hilisimaetano,Kec. Lahusa,Kab. Nias Selatan,Prov. Sumatera Utara,22874,.7467000,97.8508000
SMA SWASTA FAJAR MAS,10258261,Swasta,SMA,Yayasan,420/2832-DM/2011,1900-01-01,-,-,Tidak ada,BANK SUMUT,CABANG TELUK DALAM,DANA BOS SMAS FAJAR MAS LAHUSA,10000,0,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,1000,Tidak Ada,JL.LAHUSA-GOMO KM.4,0 / 0,Lahusa,Lahusa,Kec. Lahusa,Kab. Nias Selatan,Prov. Sumatera Utara,22874,.8374000,97.8510000
SMA NEGERI 1 LUAHAGUNDRE MANIAMOLO,10262150,Negeri,SMA,Pemerintah Daerah,420/273/K/2011,1900-01-01,-,-,Tidak ada,BNI,TELUKDALAM,SMAN 1 LUAHAGUNDRE MANIAMOLO,5000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,DESA Botohili Silambo,0 / 0,-,Botohili Silambo,Kec. Luahagundre Maniamolo,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.5966000,97.7273000
SMA SWASTA SANTHONI OXFORD,69947108,Swasta,SMA,Yayasan,421.3/0746-Disdik/V/2016,2016-05-26,421.3/0746-Disdik/V/2016,2016-05-26,Tidak ada,BRI,TELUKDALAM,SMA SWASTA SANTHONI OXFORD,10000,0,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,450,Telkomsel Flash,Desa Bawosaodano,/,0,Bawosaodano,Kec. Maniamolo,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.8392472,97.8417097
SMA NEGERI 2 MAZO,69948235,Negeri,SMA,Pemerintah Daerah,07_158 TAHUN 2016,2016-06-20,07_158 TAHUN 2016,2016-06-20,Tidak ada,BANK SUMUT,TELUK DALAM,DANA BOS SMA N 2 MAZO,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Lainnya,5000,Telkomsel Flash,DESA ULU MAZO,/,Hiliadulo,Ulu Mazo,Kec. Mazo,Kab. Nias Selatan,Prov. Sumatera Utara,22873,.7821401,97.8359990
SMA NEGERI 1 ONOLALU,69883603,Negeri,SMA,Pemerintah Pusat,420/1681-DM/2011,2011-01-01,420/1681-DM/2011,1900-01-01,Tidak ada,BNI,Gunung Sitoli,SMA NEGERI 1 ONOLALU,6000,50,Bersedia Menerima,Pagi,Belum Bersertifikat,Tidak Ada,0,Tidak Ada,Desa Hilialito Saua,0 / 0,-,Hilialito Saua,Kec. Onolalu,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.6391000,97.8205000
SMA SWASTA SABAS SIGATA,69948419,Swasta,SMA,Yayasan,421.3/0829-DM/Disdik/V/20,2016-07-26,421.3/0829-DM/Disdik/V/20,2016-07-26,Tidak ada,BRI,TELUK DALAM,SMA SWASTA SABAS SIGATA,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,SIGESE,/,DS. SIGESE,Sigese,Kec. Pulau-pulau Batu Barat,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.1192887,98.7082850
SMA NEGERI 1 SATU ATAP PULAU SIMUK,10262146,Negeri,SMA,Pemerintah Daerah,420/273/K/2011,2011-06-30,420/273/K/2011,2011-06-30,Tidak ada,BRI,Teluk Dalam,SMAN 1 SIMUK,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,PULAU SIMUK,0 / 0,-,DESA GOBO,Kec. Simuk,Kab. Nias Selatan,Prov. Sumatera Utara,-,-.0740820,97.8605990
SMA SWASTA HOYA SEJAHTERA,69877345,Swasta,SMA,Yayasan,420/1263-DM/2014,2014-07-02,420/1263-DM/2014,2014-07-02,Tidak ada,BNI GUNUNGSITOLI,BNI CABANG TELUK DALAM,SMA Swasta Hoya Sejahtera,0,0,Bersedia Menerima,Pagi,9001,PLN,900,Lainnya (Satelit),HOYA FANA,0 / 0,HOYA FANA,Oladano,Kec. Somambawa,Kab. Nias Selatan,Prov. Sumatera Utara,22874,.8809000,97.8989000
SMA NEGERI 3 SUSUA,10262149,Negeri,SMA,Pemerintah Pusat,-,2014-12-30,-,2014-12-30,Tidak ada,SUMUT,Telukdalam,BOS SMAN 3 SUSUA,5000,0,Bersedia Menerima,Siang,Belum Bersertifikat,Tidak Ada,0,Tidak Ada,Desa Hilimboho,0 / 0,Hilimboho,Hilimboho,Kec. Susua,Kab. Nias Selatan,Prov. Sumatera Utara,22873,.8046830,97.7440450
SMA  NEGERI 1 TANAH MASA,69948537,Negeri,SMA,Pemerintah Daerah,07_159 TAHUN 2016,2016-06-20,07_159 TAHUN 2016,2016-06-20,Tidak ada,Bank Sumut,Telukdalam,SMA Negeri 1 Tanah Masa,10000,0,Bersedia Menerima,Siang,Belum Bersertifikat,PLN,1200,Tidak Ada,BAWO OFULOA,/,Bawoofuloa,Bawo Ofuloa,Kec. Tanah Masa,Kab. Nias Selatan,Prov. Sumatera Utara,22881,.8377065,97.6374161
SMA SWASTA KAMPUS TELUKDALAM,10258256,Swasta,SMA,Yayasan,-,1900-01-01,-,-,Tidak ada,Bank BNI,Telukdalam,SMA S KAMPUS,0,0,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,0,Tidak Ada,Jl. DIPONEGORO NARI-NARI,2 / 2,Kelurahan Pasar Telukdalam,Pasar Teluk Dalam,Kec. Teluk Dalam,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.5701000,97.8253000
SMA NEGERI 2 TOMA,69899275,Negeri,SMA,Pemerintah Daerah,421.3/881-DM/DISDIK/2015,2015-02-04,421.3/881-DM/DISDIK/2015,2015-02-04,Tidak ada,BPDSU,Telukdalam,Dana BOS SMA Negeri 2 Toma,7500,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,899,Telkomsel Flash,DESA HILINDRASONIHA,0 / 0,Hilindrasoniha,Hilindrasoniha,Kec. Toma,Kab. Nias Selatan,Prov. Sumatera Utara,22865,.7155000,97.8947000
SMA NEGERI 1 ULUNOYO,10261297,Negeri,SMA,Pemerintah Daerah,420/2913DM2010,1900-01-01,-,2009-03-21,Tidak ada,BANK SUMUT,TELUKDALAM,SMA NEGERI 1 ULUNOYO,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Orahili Ulunoyo,0 / 0,Dusun Tiga Orahili,Orahili Ulunoyo,Kec. Ulunoyo,Kab. Nias Selatan,Prov. Sumatera Utara,22867,.8716000,97.6790000
SMA SWASTA HARAPAN SUSUA,69947201,Swasta,SMA,Yayasan,421.3/0829-DM/Disdik/V/20,2016-06-13,421.3/0829-DM/Disdik/V/20,2016-06-13,Tidak ada,BRI,KCP TELUK DALAM,SMA SWASTA HARAPAN SUSUA,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Tidak Ada,0,Tidak Ada,Desa Foikhu Fondrako,1 / 1,I (Satu) Foikhu,Foikhu Fondrako,Kec. Ulususua,Kab. Nias Selatan,Prov. Sumatera Utara,22873,.8638806,97.8485933
SMA Negeri 2 Alasa,69938806,Negeri,SMA,Pemerintah Daerah,421.4/4772-POP/Disdik/201,2015-12-14,421.4/4772-POP/Disdik/201,2015-12-14,Tidak ada,BANK SUMUT,LOTU,DANA BOS SMA NEGERI 2 ALASA,1000,1000,Bersedia Menerima,Pagi,Belum Bersertifikat,Lainnya,900,Tidak Ada,Desa Loloanaa,1 / 1,2,Loloanaa,Kec. Alasa,Kab. Nias Utara,Prov. Sumatera Utara,22861,1.2250000,97.3541000
SMAN 1 LAHEWA,10258322,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,Sumut Capem Lotu,GUNUNGSITOLI,SMAN 1 LAHEWA,28703,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,5000,Telkomsel Flash,JL. ARAH ONOZALUKHU,0 / 0,Dusun II,Afia,Kec. Lahewa,Kab. Nias Utara,Prov. Sumatera Utara,22853,1.3681000,97.1890000
SMAN 1 LOTU,10258440,Negeri,SMA,Pemerintah Daerah,-,-,421.2/2068-POP/disdik/2015,2015-05-28,Tidak ada,BNI,GUNUNGSITOLI,SMAN NEGERI 1 LOTU,200,0,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN & Diesel,0,Telkomsel Flash,JL. ARAH NALUA,0 / 0,2,Lolofaoso,Kec. Lotu,Kab. Nias Utara,Prov. Sumatera Utara,22856,1.4056190,97.3537660
SMA NEGERI 1 SAWO,69896679,Negeri,SMA,Pemerintah Daerah,420/013/K/TAHUN 2014,2014-12-16,421.4/496-POP/Disdik/2015,2015-02-05,Tidak ada,BANK SUMUT,CAPEM LOTU,SMA NEGERI 1 SAWO,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,Telkomsel Flash,DESA SAWO,0 / 0,Dusun II Desa Sawo,Sawo,Kec. Sawo,Kab. Nias Utara,Prov. Sumatera Utara,22852,1.4981000,97.4003000
SMA Negeri 1 Tugala Oyo,69934569,Negeri,SMA,Pemerintah Daerah,421.4/2250-POP/Disdik/201,2015-06-30,421.4/2250-POP/Disdik/201,2015-06-30,Tidak ada,Bank Sumut,Capem Lotu,Dana BOS SMAN 1 Tugala Oyo,100,100,Bersedia Menerima,Pagi,Belum Bersertifikat,Diesel,1,Telkomsel Flash,Desa Botonaai,2 / 1,Dusun 2,Humenesihene asi,Kec. Tugala Oyo,Kab. Nias Utara,Prov. Sumatera Utara,22861,1.1124000,97.4691000
SMAS ABDI UTAMA,10220645,Swasta,SMA,Yayasan,-,-,-,-,Tidak ada,BANK SUMUT,SIBUHUAN,SMA SWASTA ABDI UTAMA,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,Tidak Ada,JL. KH. DEWANTARA,0 / 0,Lingkungan VII,Pasar Sibuhuan,Kec. Barumun,Kab. Padang Lawas,Prov. Sumatera Utara,22763,1.0497433,99.7464567
SMA NEGERI 1 BARUMUN TENGAH,10207068,Negeri,SMA,Pemerintah Daerah,203/I05/A.1987,1900-01-01,-,-,Tidak ada,Bank Sumut,Sibuhuan,SMA NEGERI 1 BARUMUN TENGAH,20,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2100,Tidak Ada,JL. KH DEWANTARA NO. 15 BINANGA,0 / 0,-,SIOLIP,Kec. Barumun Tengah,Kab. Padang Lawas,Prov. Sumatera Utara,22755,1.4026000,99.7838000
SMAN 1 SOSA,10207080,Negeri,SMA,Pemerintah Daerah,SURAT KETERANGAN,2015-09-09,421.3/0017/2015,2015-09-09,Tidak ada,BANK SUMUT,SOSA,SMA NEGERI 1 SOSA,1700,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3500,Telkom Speedy,JL. SISINGAMANGARAJA  NO. 62 PASAR UJUNG BATU,0 / 0,-,Pasar Ujung Batu,Kec. Sosa,Kab. Padang Lawas,Prov. Sumatera Utara,22765,1.0431810,99.9420760
SMAN 1 BATANG ONANG,10207066,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK SUMUT,GUNUNG TUA,DANA BOS SMA N1 BATANG ONANG,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2000,Telkomsel Flash,PASAR MATANGGOR,0 / 0,-,PASAR MATANGGOR,Kec. Batang Onang,Kab. Padang Lawas utara,Prov. Sumatera Utara,22762,1.3152567,99.4475017
SMAN 1 HALONGONAN,10207079,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK SUMUT,GUNUNG TUA,BOS SMA NEGERI 1 HALONGONAN,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,Telkomsel Flash,HUTAIMBARU,0 / 0,HUTAIMBARU,HUTAIMBARU,Kec. Halongonan,Kab. Padang Lawas utara,Prov. Sumatera Utara,22753,1.6240000,99.7536000
SMAS JABAL THARIQ,10260179,Swasta,SMA,Yayasan,93,2011-04-27,-,-,Tidak ada,BNI,GUNUNG TUA,SMA SWASTA JABAL THARIQ,20000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,"Desa Batang Pane II Kec, Halongonan Timur",1 / 1,BATANG PANE II,Batang Pane Ii,Kec. Padang Bolak,Kab. Padang Lawas utara,Prov. Sumatera Utara,22753,1.5220000,99.8481000
SMAN 1 SIMANGAMBAT,10220770,Negeri,SMA,Pemerintah Pusat,-,-,-,-,Tidak ada,BNI,Gunungtua,SMAN 1 Simangambat,30400,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Jln Desa Ulak Tano,0 / 0,-,Ulak Tano,Kec. Simangambat,Kab. Padang Lawas utara,Prov. Sumatera Utara,22753,1.4501000,99.9354000
SMAN 1 SALAK,10208656,Negeri,SMA,Pemerintah Pusat,-,-,-,-,Tidak ada,BPDSU,-,SMA NEGERI 1 SALAK,120,1,Bersedia Menerima,Pagi,9001,PLN,2400,Lainnya (Satelit),JL. SIKADANG NJANDI NO. 153,0 / 0,Boangmanalu,Boang Manalu Salak,Kec. Salak,Kab. Pakpak Bharat,Prov. Sumatera Utara,22272,2.5701140,98.3480370
SMAN 1 TINADA,10261298,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK SUMUT,SALAK,DANA BOS SMAN1 TINADA,1000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,Tidak Ada,JL. LAE MBINCILIN,0 / 0,-,Tinada,Kec. Tinada,Kab. Pakpak Bharat,Prov. Sumatera Utara,22271,2.5582000,98.3709000
SMAN 1 HUTABARGOT,10259553,Negeri,SMA,Pemerintah Pusat,122/380/k/2006,1900-01-01,-,-,Tidak ada,BANK SUMUT,-,SMAN 1 HUTABARGOT,8845,0,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,1200,Tidak Ada,Hutabargot Lombang,0 / 0,Hutabargot Lombang,Huta Bargot Lombang,Kec. Huta Bargot,Kab. Mandailing Natal,Prov. Sumatera Utara,22978,.8726000,99.5059000
SMA NEGERI 2 MUARA BATANG GADIS,69947019,Negeri,SMA,Pemerintah Daerah,19,2015-07-08,420/592/K/2015,2015-10-06,Tidak ada,SUMUT,CAPEM NATAL,SMAN 2 MUARA BATANGGADIS,15000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Lainnya,0,Tidak Ada,LUBUK KAPUNDUNG,/,-,Lubuk Kapundung,Kec. Muara Batang Gadis,Kab. Mandailing Natal,Prov. Sumatera Utara,22989,1.0681944,99.0095477
SMAN 1 NAGA JUANG,10260764,Negeri,SMA,Pemerintah Daerah,421.4/128/K/2009,-,-,-,Tidak ada,BANK SUMUT,Panyabungan,SMA NEGERI 1 NAGA JUANG,10400,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkomsel Flash,Komplek Perkantoran Kec. Naga Juang,0 / 0,-,Simanosor,Kec. Naga Juang,Kab. Mandailing Natal,Prov. Sumatera Utara,22977,.9344000,99.4820000
SMAN 2 PLUS PANYABUNGAN,10257594,Negeri,SMA,Pemerintah Daerah,421.3/083/K/2007,1900-01-01,-,-,Tidak ada,BANK SUMUT,PANYABUNGAN,SMA NEGERI 2 PLUS PANYABUNGAN,30000,1,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,11000,Lainnya (Serat Optik),Jl. Prof.Dr.Andi Hakim Nst. Panyabungan,0 / 0,-,Pidoli Lombang,Kec. Panyabungan Kota,Kab. Mandailing Natal,Prov. Sumatera Utara,22919,.8300000,99.5510000
SMAS MUHAMMADIYAH 13 PANYABUNGAN,10208158,Swasta,SMA,Yayasan,369/105/A/1993,1993-11-24,369/105/A/1993,1974-07-24,Tidak ada,BNI,Panyabungan,SMAS MUHAMMADIYAH 13 PANYABUNGAN,5000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Lainnya,JL. BHAYANGKARA RAYA,0 / 0,-,Ipar Bondar,Kec. Panyabungan Kota,Kab. Mandailing Natal,Prov. Sumatera Utara,22918,.9106000,99.6984000
SMAN 1 PANYABUNGAN UTARA,10259341,Negeri,SMA,Pemerintah Pusat,292/1999,-,-,-,Tidak ada,BANK SUMUT,Panyabungan,SMAN 1 Panyabungan Utara,15,0,Bersedia Menerima,Pagi,9001,PLN,7700,Telkomsel Flash,JL. BHAYANGKARA IV Desa Rumbio,0 / 0,Rumbio,Rumbio,Kec. Panyabungan Utara,Kab. Mandailing Natal,Prov. Sumatera Utara,22978,.9269000,99.5171000
SMAN 2 SIABU,69752354,Negeri,SMA,Pemerintah Daerah,454/198/K/2014,2014-02-25,454/198/K/2014,2014-02-25,Tidak ada,BANK SUMUT,CABANG PANYABUNGAN,SMA NEGERI 2 SIABU,13872,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3000,Telkomsel Flash,Jl. Aek Tombang No. 01,0 / 0,-,Sihepeng,Kec. Siabu,Kab. Mandailing Natal,Prov. Sumatera Utara,22976,1.1082000,99.4586000
SMAN 1 TAMBANGAN,10208057,Negeri,SMA,Pemerintah Daerah,421.364/K/2003,-,-,-,Tidak ada,BANK SUMUT,KCP Kotanopan,DANA BOS SMAN 1 TAMBANGAN,20400,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,5500,Telkomsel Flash,JL. MEDAN PADANG,0 / 0,Laru Lombang Kelurahan Laru Lombang,Laru Lombang,Kec. Tambangan,Kab. Mandailing Natal,Prov. Sumatera Utara,22994,.7291000,99.6246000
SMAN 1 ANGKOLA SELATAN,10207082,Negeri,SMA,Pemerintah Daerah,125/KPTS/2004,2004-03-10,420/2097-Dikmenumjur/2015,2015-08-26,Tidak ada,BANK BNI 46,PADANGSIDIMPUAN,DARAZAD DAULAY/MASLIANI SIREGAR,1500,1500,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,2200,Telkomsel Flash,MARPINGGAN,0 / 0,-,KELURAHAN NAPA,Kec. Angkola Selatan,Kab. Tapanuli Selatan,Prov. Sumatera Utara,22737,1.3711000,99.2191000
SMAN 1 BATANG ANGKOLA,10207067,Negeri,SMA,Pemerintah Daerah,0298-0-1978,-,-,-,Tidak ada,BANK SUMUT,PADANG SIDEMPUAN,SMAN 1 BATANG ANGKOLA,10404,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,15000,Telkomsel Flash,PINTUPADANG,0 / 0,Pintupadang I,PINTU PADANG RAYA I,Kec. Batang Angkola,Kab. Tapanuli Selatan,Prov. Sumatera Utara,22773,1.2469000,99.3442000
SMAN 1 SAYUR MATINGGI,10207084,Negeri,SMA,Pemerintah Daerah,93.A/KPTS/2008,2008-03-24,240/2096-Dikmenumjur/2015,2015-08-26,Tidak ada,BANK SUMUT,PADANG SIDIMPUAN,DANA BOS SMAN 1 SAYUR MATINGGI,10000,50000,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,26000,Telkom Speedy,SAYUR MATINGGI,0 / 0,SAYUR MATINGGI,SAYUR MATINGGI,Kec. Sayur Matinggi,Kab. Tapanuli Selatan,Prov. Sumatera Utara,22774,1.1409000,99.4298000
